trans_id,inv_id,inv_result,truth
01-09-2018 20:52:25 j167-234-01099x9z,j167-234-01099x9z,j167-234-01099x9z,True
rt/ 068/012 01-09-2018 21:22:48 m882-608-01095xuz,m882-608-01095xuz,rt/m882-608-01095xuz,False
01/09/2018-21:44 2.1.30 14151172/alvio/01,2.1.3014151172/alvio/01,2.1.3014151172/alvio/01,True
01/09/2018-21:54 2.1.30 14721501/wulan/01,2.1.3014721501/wulan/01,2.1.3014721501/wulan/01,True
af35-104-0208m7t3,af35-104-0208m7t3,af35-104-0208m7t3,True
02/09/2018-17:33 1 2.1.30 14330 riza/01,"2.1.3014330,riza/01",12.1.3014330riza/01,False
02/09/2018-18:47 2.1.30 97154/fero/01,2.1.3097154/fero/01,2.1.3097154/fero/01,True
18-09-2018 17:32:34 w172-212-1809xvh9,w172-212-1809xvh9,w172-212-1809xvh9,True
18-09-2018 18:14:12 uc56-123-18092h58,uc56-123-18092h58,uc56-123-18092h58,True
18/09/2018-18:16 2.1.30 3037/hadi/01,2.1.303037/hadi/01,2.1.303037/hadi/01,True
18/09/2018-20:11 2.1.30 15345/bagas/02,2.1.3015345/bagas/02,2.1.3015345/bagas/02,True
17/09/2018-17:12 2.1.30 14358/arifin/02,2.1.3014358/arifin/02,2.1.3014358/arifin/02,True
18/09/2018-21:16 2.1.30 9140536/mega/01,2.1.309140536/mega/01,2.1.309140536/mega/01,True
18/09/2018-11:39 2.1.30 360249/indra/01 5:49,2.1.30360249/indra/01,2.1.30360249/indra/01,True
19-09-2018 09:11:19 0791-705-1909muw5,u791-705-1909muw5,0791-705-1909muw5,False
19/09/2018-08:09 2.1.30 9335/novi/01,2.1.309335/novi/01,2.1.309335/novi/01,True
19-09-2018 08:24:26 kb68-258-1909ux94,kb68-258-1909ux94,kb68-258-1909ux94,True
18/09/2018-12:12 2.1.30 30330/rifqi/01,2.1.3030330/rifqi/01,2.1.3030330/rifqi/01,True
18/09/2018-17:02 2.1.30 9345/ngung/02,2.1.309345/agung/02,2.1.309345/ngung/02,False
10-09-2018 13:53:15 w422-403-1009hd67,w422-403-1009md67,w422-403-1009hd67,False
18-09-2018 16:46:16 td21-180-18097x24,td21-180-18097x24,td21-180-18097x24,True
17-09-2018 12:01:23 w505-145-170983m7,w505-145-170983m7,w505-145-170983m7,True
19/09/2018-13:43 2.1.30 914335/mila/01,2.1.30914335/mila/01,2.1.30914335/mila/01,True
19/09/2018-15:12 2.1.30 91401/titan/01,2.1.3091401/titan/01,2.1.3091401/titan/01,True
19/09/2018-17:44 2.1.30 971415/diah/01,2.1.30971415/diah/01,2.1.30971415/diah/01,True
19/09/2018-18:06 2.1.30 351509/robiatu/01,2.1.30351509/robiatu/01,2.1.30351509/robiatu/01,True
19/09/2018-18:06 2.1.30 36372/rudi/01,2.1.3036372/rudi/01,2.1.3036372/rudi/01,True
19/09/2018-20:49 2.1.30 936345/titik w/01 19/09/2018 20:48:38 7510000919134838,2.1.30936345/titikw/01,2.1.30936345/titikw/017510000919134838,False
19/09/2018-23:44 2.1.30 30117/rikki/01,2.1.3030117/rikki/01,2.1.3030117/rikki/01,True
19/09/2018-16:57 2.1.30 15117/mudrikah/01,2.1.3015117/mudrikah/01,2.1.3015117/mudrikah/01,True
19/09/2018-17:54 2.1.30 30515/vania/01,2.1.3030515/vania/01,2.1.3030515/vania/01,True
18/09/2018-21:24 2.1.30 91498/nundung/01,2.1.3091498/nundung/01,2.1.3091498/nundung/01,True
20/09/2018-09:37 2.1.30 35336/yuliana/01,2.1.3035336/yuliana/01,2.1.3035336/yuliana/01,True
20/09/2018--09:45 2.1.30 150514/bayu/01,2.1.30150514/bayu/01,2.1.30150514/bayu/01,True
17/09/2018-16:09 2.1.30 9926/anggi/02,2.1.309926/anggi/02,2.1.309926/anggi/02,True
19-09-2018 09:26:57 t643-789-1909cmd4,t643-789-1909cmd4,t643-789-1909cmd4,True
19/09/2018-20:57 2.1.30 9141472/thaari/01,2.1.309141472/thaari/01,2.1.309141472/thaari/01,True
20/09/2018-13:18 2.1.30 930336/selda d/01,2.1.30930336/seldad/01,2.1.30930336/seldad/01,True
20/09/2018-10:39 2.1.30 361472/rani/01,2.1.30361472/rani/01,2.1.30361472/rani/01,True
20/09/2018-12:40 2.1.30 9353609/dian n/02,2.1.309353609/diann/02,2.1.309353609/diann/02,True
19-09-2018 17:45:47 v433-284-1909cm38,v433-284-1909cm38,v433-284-1909cm38,True
02-09-2018 15:52:59 n234-112-02092m5x,n234-112-0209zm5x,n234-112-02092m5x,False
02/09/2018-16:58 2.1.30 351149/yuyun/01,2.1.30351149/yuyun/01,2.1.30351149/yuyun/01,True
02/09/2018-20:46 2.1.30 144537/kistiya/01,2.1.30144537/kistiya/01,2.1.30144537/kistiya/01,True
03-09-2018 19:52:46 h477-403-0309m2x5,h477-403-0309m2x5,h477-403-0309m2x5,True
03/09/2018-18:48 2.1.30 35335/ulva/01,2.1.3035335/ulva/01,2.1.3035335/ulva/01,True
04/09/2018-17:44 2.1.30 151430/ervan/01,2.1.30151430/ervan/01,2.1.30151430/ervan/01,True
03/10/2018-22:49 2.1.30 361414/misbah/02,2.1.30361414/misbah/02,2.1.30361414/misbah/02,True
02/10/2018-15:18 2.1.30 336/niken/01,2.1.30336/niken/01,2.1.30336/niken/01,True
04-10-2018 13:49:09 mb82-156-0410t2t3,mb82-156-0410t2t3,mb82-156-0410t2t3,True
04/10/2018-17:15 2.1.30 3619/melina a/02,2.1.303619/melinaa/02,2.1.303619/melinaa/02,True
04/10/2018-13:40 2.1.30 9367201/beny s/01,2.1.309367201/benys/01,2.1.309367201/benys/01,True
02/10/2018-17:30 2.1.30 491172/nita w/01,2.1.30491172/nitaw/01,2.1.30491172/nitaw/01,True
05/10/2018-00:28 2.1.30 9 494/jhe/01,2.1.309494/jhe/01,2.1.309494/jhe/01,True
04/10/2018-18:45 2.1.30 151430/rubadi/02,2.1.30151430/rubadi/02,2.1.30151430/rubadi/02,True
02/10/2018-13:13 2.1.30 945494/sella/01,2.1.30945494/sella/01,2.1.30945494/sella/01,True
04/10/2018-13:58 2.1.30 72314/erna/01,2.1.3072314/erna/01,2.1.3072314/erna/01,True
04-10-2018 (16:20:56) 706 06 00063,7060600063,7060600063,True
05/10/2018-11:29 2.1.30 97335/wandis/01,2.1.3097335/wandis/01,2.1.3097335/wandis/01,True
05/10/2018-16:43 2.1.30 35114/siti/01,2.1.3035114/siti/01,2.1.3035114/siti/01,True
05-10-2018 14:32:18 b032-111-0510dtu6,b032-111-0510dtu6,b032-111-0510dtu6,True
05/10/2018-17:23 2.1.30 721172/nita w/01,2.1.30721172/nitaw/01,2.1.30721172/nitaw/01,True
23/09/2018-15:09 2.1.30 314/agus/01,2.1.30314/agus/01,2.1.30314/agus/01,True
20/09/2018-15:39 2.1.30 9315/hayati/01,2.1.309315/hayati/01,2.1.309315/hayati/01,True
20/09/2018-19:49 2.1.30 315/rasyidi/01,2.1.30315/rasyidi/01,2.1.30315/rasyidi/01,True
20/09/2018-19:02 2.1.30 93037/khumairo/01,2.1.3093037/khumairo/01,2.1.3093037/khumairo/01,True
20/09/2018-19:58 2.1.30 9 3039/evi/01,2.1.3093039/evi/01,2.1.3093039/evi/01,True
03-09-2018 21:23:43 sh98-456-03092mdx,sh98-456-03092mdx,sh98-456-03092mdx,True
24-09-2018 19:51:29 r497-222-24098kt7,r497-222-24098kt7,r497-222-24098kt7,True
25-09-2018 15:58:14 l053-456-25092xv6,l053-456-25092xv6,l053-456-25092xv6,True
25/09/2018-13:16 2.1.30 990572/ade/01,2.1.30990572/ade/01,2.1.30990572/ade/01,True
26/09/2018-16:19 2.1.30 15335/lilik/01,2.1.3015335/lilik/01,2.1.3015335/lilik/01,True
26/09/2018-17:50 2.1.30 301172/indah/01,2.1.30301172/indah/01,2.1.30301172/indah/01,True
26/09/2018-16:09 2.1.30 336/mashuri/02,2.1.30336/mashuri/02,2.1.30336/mashuri/02,True
26/09/2018-19:27 2.1.30 97330/nicova/01,2.1.3097330/nicova/01,2.1.3097330/nicova/01,True
26/09/2018-12:39 2.1.30 991136/silvya/01,2.1.30991136/silvya/01,2.1.30991136/silvya/01,True
26-09-2018 21:09:42 bd50-311-2609w5t2,bd50-311-2609w5t2,bd50-311-2609w5t2,True
05/10/2018-14:31 2.1.30 1445315/raya/01,2.1.301445315/raya/01,2.1.301445315/raya/01,True
06/10/2018-13:11 2.1.30 1509/cholil/02,2.1.301509/cholil/02,2.1.301509/cholil/02,True
06/10/2018-14:24 2.1.30 972368/andi/01,2.1.30972368/andi/01,2.1.30972368/andi/01,True
06/10/2018-15:49 2.1.30 9314/amelia n/01,2.1.309314/amelian/01,2.1.309314/amelian/01,True
06/10/2018-16:08 2.1.30 14336/mayang/02,2.1.3014336/mayang/02,2.1.3014336/mayang/02,True
06-10-2018 16:19:20 v201-123-0610hvx7,v201-123-0610hvx7,v201-123-0610hvx7,True
06-10-2018 17:04:06 h765-103-06106387,h765-103-06106387,h765-103-06106387,True
06-10-2018 15:58:03 m322-609-06105xvx,m322-609-06105xvx,m322-609-06105xvx,True
06/10/2018-17:59 2.1.30 45359/riska/01,2.1.3045359/riska/01,2.1.3045359/riska/01,True
06/10/2018-09:09 2.1.30 14335/eka pras/01,2.1.3014335/ekapras/01,2.1.3014335/ekapras/01,True
06/10/2018-18:39 2.1.30 72308/dini/01,2.1.3072308/dini/01,2.1.3072308/dini/01,True
06/10/2018-19:28 2.1.30 7237/setia/02,2.1.307237/setia/02,2.1.307237/setia/02,True
06/10/2018-19:21 2.1.30 3059/uti/01,2.1.303059/uti/01,2.1.303059/uti/01,True
06/10/2018-19:46 2.1.30 97349/maiia/01,2.1.3097349/maiia/01,2.1.3097349/maiia/01,True
06/10/2018-20:25 2.1.30 99372/rio/01,2.1.3099372/rio/01,2.1.3099372/rio/01,True
06/10/2018-18:35 2.1.30 450245/sri/01,2.1.30450245/sri/01,2.1.30450245/sri/01,True
06/10/2018-19:59 2.1.30 9721449/iga/01,2.1.309721449/iga/01,2.1.309721449/iga/01,True
03-10-2018 19:43:28 m202-706-03104d82,m202-706-03104d82,m202-706-03104d82,True
06/10/2018-13:04 2.1.30 14919/ega pusp/02,2.1.3014919/egapusp/02,2.1.3014919/egapusp/02,True
26/09/2018-10:07 2.1.30 353509/syarifa/01,2.1.30353509/syarifa/01,2.1.30353509/syarifa/01,True
24/09/2018-10:14 2.1.30 3099/dewia/01,2.1.303099/dewia/01,2.1.303099/dewia/01,True
26/09/2018-21:18 2.1.30 970572/fella d/01,2.1.30970572/fellad/01,2.1.30970572/fellad/01,True
27/09/2018-22:02 2.1.30 915315/dinda/01,2.1.30915315/dinda/01,2.1.30915315/dinda/01,True
28-09-2018 23:59:34 a078-301-2809w9z5,a078-301-2809w9z5,a078-301-2809w9z5,True
26/09/2018-08:37 2.1.30 15909/fuad/01,2.1.3015909/fuad/01,2.1.3015909/fuad/01,True
27-09-2018 22:39:26 sc49-152-2709xdh9,sc49-152-2709xdh9,sc49-152-2709xdh9,True
27/09/2018-16:14 2.1.30 4501/moch zul/03,2.1.304501/mochzul/03,2.1.304501/mochzul/03,True
27/09/2018-20:00 2.1.30 936335/putri/01,2.1.30936335/putri/01,2.1.30936335/putri/01,True
26-09-2018 20:14:40 ma58-207-26097876,ma58-207-26097876,ma58-207-26097876,True
13:21 28/09/2018 10059006180905715,10059006180905715,10059006180905715,True
28-09-2018 13:39:38 x234-212-2809uhc4,x234-212-2809uhc4,x234-212-2809uhc4,True
28/09/2018-13:27 2.1.30 300272/rita/01,2.1.30300272/rita/01,2.1.30300272/rita/01,True
06/10/2018-15:06 2.1.31 335/hendy/02,2.1.31335/hendy/02,2.1.31335/hendy/02,True
07/10/2018-13:34 2.1.30 3 6498/sity/02,2.1.3036498/sity/02,2.1.3036498/sity/02,True
07-10-2018 22:22:27 w430-301-07107834,w430-301-07107834,w430-301-07107834,True
08-10-2018 11:52:39 ce33-416-0810mk65,ce33-416-0810mk65,ce33-416-0810mk65,True
08/10/2018-11:18 2.1.30 915359/awalia /02,2.1.30915359/awalia/02,2.1.30915359/awalia/02,True
07/10/2018-18:09 2.1.30 451472/cindy/02,2.1.30451472/cindy/02,2.1.30451472/cindy/02,True
08-10-2018 12:22:24 p531-103-0810d6vx,p531-103-0810d6vx,p531-103-0810d6vx,True
06-10-2018 18:29:49 j167-696-0610x3t7,j167-696-0610x3t7,j167-696-0610x3t7,True
08/10/2018-18:20 2.1.30 45145/neng sri/01,2.1.3045145/nengsri/01,2.1.3045145/nengsri/01,True
08/10/2018-18:25 2.1.30 491401/moch zu/03,2.1.30491401/mochzu/03,2.1.30491401/mochzu/03,True
03/09/2018-17:21 2.1.30 30330/jainal l/01,2.1.3030330/jainall/01,2.1.3030330/jainall/01,True
08-10-2018 21:47:17 a061-554-0810m783,a061-554-0810m783,a061-554-0810m783,True
06-10-2018 12:52:57 0045-409-06106cz9,0045-409-06106cz9,0045-409-06106cz9,True
08/10/2018-16:05 2.1.30 93009/dika/01,2.1.3093009/dika/01,2.1.3093009/dika/01,True
09-10-2018 13:31:35 y092-502-09105ycz,y092-502-09105ycz,y092-502-09105ycz,True
10/10/2018-16:47 2.1.31 91145/endah wi/01,2.1.3191145/endahwi/01,2.1.3191145/endahwi/01,True
10/10/2018-19:11 2.1.30 451414/datul/01,2.1.30451414/datul/01,2.1.30451414/datul/01,True
10-10-2018 22:07:49 1pj5-159-1010kh3x,1pj5-159-1010kh3x,1pj5-159-1010kh3x,True
11/10/2018 -07:45 2.1.30 9 057/bara/01,2.1.309057/bara/01,2.1.309057/bara/01,True
11-10-2018 13:13:38 t476-789-1110vx24,t476-789-1110vx24,t476-789-1110vx24,True
11/10/2018-15:34 2.1.30 91408/r/01,2.1.3091408/r/01,2.1.3091408/r/01,True
15:51 11/10/2018 10018034181002167,10018034181002167,10018034181002167,True
11-10-2018 10:51:42 j705-401-1110kh76,j705-401-1110kh76,j705-401-1110kh76,True
11/10/2018-18:14 2.1.30 99148/nunung/01,2.1.3099148/nunung/01,2.1.3099148/nunung/01,True
11-10-2018 20:28:42 m622-708-1110tvm3,m622-708-1110tvm3,m622-708-1110tvm3,True
10/10/2018-18:22 2.1.30 353501/sherly /01,2.1.30353501/sherly/01,2.1.30353501/sherly/01,True
11/10/2018-21:12 2.1.30 147729/sabrina/01,2.1.30147729/sabrina/01,2.1.30147729/sabrina/01,True
01-10-2018 17:12:37 p270-106-0110vx7x,p270-106-0110vx7x,p270-106-0110vx7x,True
14/10/2018-12:45 2.1.30 9300235/angel/01,2.1.309300235/angel/01,2.1.309300235/angel/01,True
14/10/2018-17:45 2.1.30 361445/anni/01,2.1.30361445/anni/01,2.1.30361445/anni/01,True
12-10-2018 22:36:51 2 790 sf62-333-12102x76,sf62-333-12102x76,2790sf62-333-12102x76,False
15-10-2018 (11:25:47) 709 02 00020,7090200020,7090200020,True
15/10/2018-17:48 2.1.30 30336/alfiyah/02,2.1.3030336/alfiyah/02,2.1.3030336/alfiyah/02,True
14-10-2018 (13:23:56) 707 10 00147,7071000147,7071000147,True
15/10/2018-19:42 2.1.30 915335/yayah a/01,2.1.30915335/yayaha/01,2.1.30915335/yayaha/01,True
15/10/2018-20:35 2.1.30 99349/noval/01 001 001,2.1.3099349/noval/01,2.1.3099349/noval/01001001,False
16/10/2018-12:30 2.1.30 30372/syahril/02,2.1.3030372/syahril/02,2.1.3030372/syahril/02,True
16-10-2018 12:25:30 ka71-505-1610ky34,ka71-505-1610ky34,ka71-505-1610ky34,True
15/10/2018-16:28 2.1.30 97309/atika/01,2.1.3097309/atika/01,2.1.3097309/atika/01,True
16/10/2018-11:10 2.1.30 30315/rizal/01,2.1.3030315/rizal/01,2.1.3030315/rizal/01,True
16/10/2018-16:50 2.1.30 151415/ratna/01,2.1.30151415/ratna/01,2.1.30151415/ratna/01,True
16/10/2018-19:58 2.1.30 1436314/tutik /01,2.1.301436314/tutik/01,2.1.301436314/tutik/01,True
16-10-2018 18:14:47 a046-356-16102mv8,a046-356-16102mv8,a046-356-16102mv8,True
17-10-2018 10:32:35 t476-465-1710vxk6,t476-465-1710vxk6,t476-465-1710vxk6,True
$17/10/2018-10:50 2.1.30 99726/elis rat/01,2.1.3099726/elisrat/01,2.1.3099726/elisrat/01,True
17/10/2018-19:01 2.1.31 45314/nita/01,2.1.3145314/nita/01,2.1.3145314/nita/01,True
17/10/2018-18:08 2.1.30 949308/siti/03,2.1.30949308/siti/03,2.1.30949308/siti/03,True
16-10-2018 21:09:18 n054-804-16102tk4,n054-804-16102tk4,n054-804-16102tk4,True
17/10/2018-20:05 2.1.30 97304/tiara/01,2.1.3097304/tiara/01,2.1.3097304/tiara/01,True
17/10/2018-20:00 2.1.31 93019/nur assi/01,2.1.3193019/nurassi/01,2.1.3193019/nurassi/01,True
17/10/2018-22:12 2.1.30 9354926/putri/01,2.1.309354926/putri/01,2.1.309354926/putri/01,True
17/10/2018-21:08 2.1.30 30330/dudi fir/01,2.1.3030330/dudifir/01,2.1.3030330/dudifir/01,True
15-10-2018 07:55:04 s114-108-15103hv8,s114-108-15103hv8,s114-108-15103hv8,True
28/08/2018-11:48 2.1.30 36345/nindya n/01,2.1.3036345/nindyan/01,2.1.3036345/nindyan/01,True
18/10/2018-09:58 2.1.30 97499/irma/01,2.1.3097499/irma/01,2.1.3097499/irma/01,True
18/10/2018-13:21 2.1.30 914330/ririn/01,2.1.30914330/ririn/01,2.1.30914330/ririn/01,True
28/09/2018-13:12 2.1.30 9721445/toni/01,2.1.309721445/toni/01,2.1.309721445/toni/01,True
29/09/2018-19:39 2.1.30 451414/siti ku/02,2.1.30451414/sitiku/02,2.1.30451414/sitiku/02,True
30/09/2018-10:54 2.1.30 994909/rofidah/01,2.1.30994909/rofidah/01,2.1.30994909/rofidah/01,True
30/09/2018-14:22 2.1.30 991472/dwi put/02,2.1.30991472/dwiput/02,2.1.30991472/dwiput/02,True
30-09-2018 14:00:49 h748-704-3009v89x,h748-704-3009v89x,h748-704-3009v89x,True
15:34 24/09/2018 10012078180903351,10012078180903351,10012078180903351,True
30/09/2018-11:55 2.1.30 72349/nazri un/02,2.1.3072349/nazriun/02,2.1.3072349/nazriun/02,True
30-09-2018 20:38:15 p389-106-3009mvt3,p389-106-3009mvt3,p389-106-3009mvt3,True
01-10-2018 09:22:32 p605-125-0110m243,p605-125-0110m243,p605-125-0110m243,True
01/10/2018-14:45 2.1.30 14369/dhika/01,2.1.3014369/dhika/01,2.1.3014369/dhika/01,True
01/10/2018-09:23 2.1.30 15147/iga/01,2.1.3015147/iga/01,2.1.3015147/iga/01,True
01/10/2018-17:22 2.1.30 72117/putri wu/01,2.1.3072117/putriwu/01,2.1.3072117/putriwu/01,True
30/09/2018-16:24 2.1.30 9345/resti/01,2.1.309345/resti/01,2.1.309345/resti/01,True
01/10/2018-15:00 2.1.30 336/ratna ay/01,2.1.30336/ratnaay/01,2.1.30336/ratnaay/01,True
01/10/2018-17:21 2.1.30 15335/sumartin/01,2.1.3015335/sumartin/01,2.1.3015335/sumartin/01,True
01/10/2018-18:13 2.1.30 915309/dhika/01,2.1.30915309/dhika/01,2.1.30915309/dhika/01,True
01/10/2018-18:44 2.1.30 36372/sukarno/01,2.1.3036372/sukarno/01,2.1.3036372/sukarno/01,True
18/10/2018-16:22 2.1.30 143001/dewi pi/01,2.1.30143001/dewipi/01,2.1.30143001/dewipi/01,True
03/09/2018-21:02 2.1.30 930728/sizzi/01,2.1.30930728/sizzi/01,2.1.30930728/sizzi/01,True
04/09/2018-20:24 2.1.30 9151135/isti/01,2.1.309151135/isti/01,2.1.309151135/isti/01,True
04/09/2018-18:42 2.1.30 30372/bisri/01,2.1.3030372/bisri/01,2.1.3030372/bisri/01,True
25-08-2018 22:16:03 s143-149-25086945,2.1.3014372/yuriska/01,s143-149-25086945,False
04-09-2018 18:46:35 y060-809-0409vzcz,y060-809-0409vzcz,y060-809-0409vzcz,True
04-09-2018 19:24:53 y348-700-0409um3x,y348-700-0409um3x,y348-700-0409um3x,True
24/08/2018 19:33 2.1.30 914336/mely/01,2.1.30914336/mely/01,2.1.30914336/mely/01,True
05/09/2018-13:53 2.1.30 99330/imas/01,2.1.3099330/imas/01,2.1.3099330/imas/01,True
04-09-2018 (19:31:36) 703 07 00186,7030700186,7030700186,True
49454/kiki/01,49454/kiki/01,49454/kiki/01,True
05/09/2018-16:58 2.1.30 9458/winda/01,2.1.309458/winda/01,2.1.309458/winda/01,True
05/09/2018-18:13 2.1.30 14454/indra/02,2.1.3014454/indra/02,2.1.3014454/indra/02,True
05/09/2018-18:33 2.1.30 307208/aryadi/01,2.1.30307208/aryadi/01,2.1.30307208/aryadi/01,True
05-09-2018 20:14:26 sj38-207-0509xkx3,sj38-207-0509xkx3,sj38-207-0509xkx3,True
05-09-2018 10:41:15 vc73-411-0509hch9,vc73-411-0509hch9,vc73-411-0509hch9,True
15:17 21/08/2018 10027024180804466,10027024180804466,10027024180804466,True
06-09-2018 06:26:45 v433-183-0609vx5z,v433-183-0609vx5z,v433-183-0609vx5z,True
01/10/2018-19:33 2.1.30 450530/dadang /01,2.1.30450530/dadang/01,2.1.30450530/dadang/01,True
01/10/2018-19:40 2.1.30 949130/annisa/01,2.1.30949130/annisa/01,2.1.30949130/annisa/01,True
01/10/2018-20:13 2.1.30 9361435/vivi/01,2.1.309361435/vivi/01,2.1.309361435/vivi/01,True
01-10-2018 20:15:21 k231-117-0110hct9,k231-117-0110hct9,k231-117-0110hct9,True
01/10/2018-20:16 2.1.30 914315/pebriya/01,2.1.30914315/pebriya/01,2.1.30914315/pebriya/01,True
01/10/2018-22:22 2.1.30 3691415/febi/01,2.1.303691415/febi/01,2.1.303691415/febi/01,True
01-10-2018 20:50:34 j783-225-01102x36,j783-225-01102x36,j783-225-01102x36,True
01-10-2018 21:01:06 ka26-789-0110t9x9,ka26-789-0110t9x9,ka26-789-0110t9x9,True
02/10/2018-05:09 2.1.30 301401/zainull/02,2.1.30301401/zainull/02,2.1.30301401/zainull/02,True
02/10/2018-05:09 2.1.30 301501/zainull/02,2.1.30301501/zainull/02,2.1.30301501/zainull/02,True
29-09-2018 11:59:34 y095-810-2909v87z,y095-810-2909v87z,y095-810-2909v87z,True
30/09/2018-12:08 2.1.30 35315/tutut/01,2.1.3035315/tutut/01,2.1.3035315/tutut/01,True
02/10/2018-10:33 2.1.30 45335/indri/01,2.1.3045335/indri/01,2.1.3045335/indri/01,True
01/10/2018-19:24 2.1.30 99494/diva/01,2.1.3099494/diva/01,2.1.3099494/diva/01,True
02-10-2018 09:38:48 cd08-403-0210vxu8,cd08-403-0210vxu8,cd08-403-0210vxu8,True
02-10-2018 10:48:13 kc03-101-02103x24,kc03-101-02103x24,kc03-101-02103x24,True
0710 00001 5009 06/09/2018 710302 07:16:00,0710000015009710302,0710000015009710302,True
05/09/2018-18:45 2.1.30 914458/sarah/01,2.1.30914458/sarah/01,2.1.30914458/sarah/01,True
06/09/2018-10:07 2.1.30 14335/rina/01,2.1.3014335/rina/01,2.1.3014335/rina/01,True
06-09-2018 13:24:50 q383-567-060947h5,q383-567-060947h5,q383-567-060947h5,True
06-09-2018 18:04:58 y363-230-06093hkz,y363-230-06093hkz,y363-230-06093hkz,True
06/09/2018-16:04 2.1.30 979/tria/01,2.1.30979/tria/01,2.1.30979/tria/01,True
06/09/2018-18:02 2.1.30 9117/adhe/02,2.1.309117/adhe/02,2.1.309117/adhe/02,True
06-09-2018 22:00:52 1553-102-0609w7x3,1553-102-0609w7x3,1553-102-0609w7x3,True
03/09/2018-12:27 2.1.30 9353509/anna/01,2.1.309353509/anna/01,2.1.309353509/anna/01,True
06/09/2018-13:08 2.1.30 994901/helen m/01,2.1.30994901/helenm/01,2.1.30994901/helenm/01,True
07/09/2018-08:35 2.1.30 36314/dukut/01,2.1.3036314/dukut/01,2.1.3036314/dukut/01,True
07/09/2018-10:09 2.1.30 303501/siti kh/01,2.1.30303501/sitikh/01,2.1.30303501/sitikh/01,True
07-09-2018 11:15:01 aa26-123-0709xch9,aa26-123-0709xch9,aa26-123-0709xch9,True
07/09/2018-12:13 2.1.30 914315/efinda/01,2.1.30914315/efinda/01,2.1.30914315/efinda/01,True
07/09/2018-17:36 2.1.30 723508/ indah/01,2.1.30723508/indah/01,2.1.30indah/01,False
01-10-2018 15:58:27 m915-603-0110dyk6,m915-603-0110dyk6,m915-603-0110dyk6,True
02-10-2018 06:02:50 uc03-158-02103mc4,uc03-158-02103mc4,uc03-158-02103mc4,True
02/10/2018-09:48 2.1.30 49130/neti sur/01,2.1.3049130/netisur/01,2.1.3049130/netisur/01,True
27-09-2018 14:14:47 w280-114-2709uzvx,w280-114-2709uzvx,w280-114-2709uzvx,True
30/09/2018-18:59 2.1.30 30336/anisa/01,2.1.3030336/anisa/01,2.1.3030336/anisa/01,True
02/10/2018-18:33 2.1.30 30145/fitri li/01,2.1.3030145/fitrili/01,2.1.3030145/fitrili/01,True
02/10/2018-19:34 2.1.30 453501/hadiyon/01,2.1.30453501/hadiyon/01,2.1.30453501/hadiyon/01,True
02-10-2018 18:37:02 t926-222-0210x787,t926-222-0210x787,t926-222-0210x787,True
02/10/2018-17:16 2.1.30 36330/dewi/01,2.1.3036330/dewi/01,2.1.3036330/dewi/01,True
02/10/2018-21:27 2.1.30 99335/ikka ame/01,2.1.3099335/ikkaame/01,2.1.3099335/ikkaame/01,True
02-10-2018 16:16:30 cf11-100-021063h7,cf11-100-021063h7,cf11-100-021063h7,True
02-10-2018 20:27:50 0147-333-021045x7,0147-333-021045x7,0147-333-021045x7,True
03-10-2018 22:27:34 mb80-115-03105wvz,mb80-115-03105wvz,mb80-115-03105wvz,True
03/10/2018-09:47 2.1.30 35330/lisda/01,2.1.3035330/lisda/01,2.1.3035330/lisda/01,True
02/10/2018-18:20 2.1.30 9151436/wawan/01,2.1.309151436/wawan/01,2.1.309151436/wawan/01,True
30/09/2018-13:04 2.1.30 151501/nur roi/02,2.1.30151501/nurroi/02,2.1.30151501/nurroi/02,True
03/10/2018-12:59 2.1.30 971115/nisaa/01,2.1.30971115/nisaa/01,2.1.30971115/nisaa/01,True
03/10/2018-13:16 2.1.30 35372/dannang/01,2.1.3035372/dannang/01,2.1.3035372/dannang/01,True
03/10/2018-10:30 2.1.30 721415/iga/01,2.1.30721415/iga/01,2.1.30721415/iga/01,True
03/10/2018-15:07 2.1.30 936345/dian/01,2.1.30936345/dian/01,2.1.30936345/dian/01,True
03/10/2018-12:30 2.1.30 99345/dewi/01 =,2.1.3099345/dewi/01,2.1.3099345/dewi/01=,False
03/10/2018-17:38 2.1.30 915117/ayu fau/01,2.1.30915117/ayufau/01,2.1.30915117/ayufau/01,True
03/10/2018-17:19 2.1.30 143501/rizal f/02,2.1.30143501/rizalf/02,2.1.30143501/rizalf/02,True
07/09/2018-20:01 2.1.30 949372/shahri/01,2.1.30949372/shahri/01,2.1.30949372/shahri/01,True
07-09-2018 21:18:26 m996-605-0709tv65,m996-605-0709tv65,m996-605-0709tv65,True
08-09-2018 08:21:37 mc69-213-0809hky2,mc69-213-0809hky2,mc69-213-0809hky2,True
08-09-2018 08:08:32 u538-688-0809d8cx,u538-688-0809d8cx,u538-688-0809d8cx,True
08/09/2018-10:11 2.1.30 45335/hartini/01,2.1.3045335/hartini/01,2.1.3045335/hartini/01,True
08/09/2018-10:10 2.1.30 45336/hartini/01,2.1.3045336/hartini/01,2.1.3045336/hartini/01,True
08/09/2018-12:00 2.1.30 97372/citra/01,2.1.3097372/citra/01,2.1.3097372/citra/01,True
08-09-2018 07:57:00 u526-606-0809wvt5,u526-606-0809wvt5,u526-606-0809wvt5,True
